id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,2025-239276,2025-01-03,000001,Vente,160000,142,Unnamed: 6,RUE LAREVELLIERE,4650,49100,49007,Angers,49,Unnamed: 13,Unnamed: 14,49007000CI0009,Unnamed: 16,Unnamed: 17,60,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,1,3,Dépendance,Unnamed: 31,0,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,-0.52765,47.471092,annee,mois,prix_m2,type_encode
2024-602185,2024-12-27,1.0,Vente,290000.0,28.0,B,RUE DES CORDELLES,0140,49124.0,49267.0,Saint-Barthélemy-d'Anjou,49.0,,,49267000AO0910,,,,,,,,,,,,,0.0,1.0,Maison,90.0,4.0,AG,terrains d'agrément,,,600.0,-0.511958,47.466737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3222.222222222222,1
2024-602186,2024-12-16,1.0,Vente,177000.0,6.0,,RUE DE RIVOLI,6830,49000.0,49007.0,Angers,49.0,,,49007000CV0719,,,173.0,46.84,,,,,,,,,1.0,2.0,Appartement,45.0,2.0,,,,,,-0.542481,47.461354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3933.3333333333335,0
2024-602187,2024-12-26,1.0,Vente,250000.0,18.0,,RUE BEAUREPAIRE,0695,49100.0,49007.0,Angers,49.0,,,49007000AO0348,,,4.0,75.5,,,,,,,,,1.0,2.0,Appartement,80.0,3.0,,,,,,-0.559484,47.474161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3125.0,0
2024-602188,2024-12-27,1.0,Vente,180000.0,5430.0,,LA VALLEE,C834,49440.0,49061.0,Challain-la-Potherie,49.0,,,490610000C0554,,,,,,,,,,,,,0.0,1.0,Maison,116.0,5.0,S,sols,,,980.0,-1.054766,47.644509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1551.7241379310344,1
2024-602189,2024-12-20,1.0,Vente,268000.0,9.0,,RUE DE LA PETITE DOUVE,1950,49400.0,49328.0,Saumur,49.0,,,49328000AS0120,,,,,,,,,,,,,0.0,1.0,Maison,160.0,4.0,S,sols,,,207.0,-0.077937,47.258631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1675.0,1
2024-602190,2024-12-20,1.0,Vente,220000.0,53.0,B,RUE DE ROUEN,2252,49400.0,49328.0,Saumur,49.0,,,49328000AB0097,,,,,,,,,,,,,0.0,1.0,Maison,108.0,5.0,S,sols,,,539.0,-0.066678,47.270455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2037.037037037037,1
2024-602191,2024-12-23,1.0,Vente,650000.0,2.0,,RUE VICTOR HUGO,7940,49100.0,49007.0,Angers,49.0,,,49007000BM0299,,,,,,,,,,,,,0.0,1.0,Maison,120.0,5.0,AG,terrains d'agrément,,,640.0,-0.538816,47.479387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,5416.666666666667,1
2024-602192,2024-12-19,1.0,Vente,529750.0,2318.0,,RTE DE PRECIGNE,0647,49640.0,49220.0,Morannes sur Sarthe-Daumeray,49.0,,,492200000B0073,,,,,,,,,,,,,0.0,1.0,Maison,289.0,4.0,S,sols,,,2496.0,-0.378801,47.752981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1833.044982698962,1
2024-602193,2024-12-23,1.0,Vente,90000.0,1.0,,L EPINAY (BEAUSSE),C353,49410.0,49244.0,Mauges-sur-Loire,49.0,,,492440240A0052,,,,,,,,,,,,,0.0,1.0,Maison,120.0,5.0,S,sols,,,932.0,-0.932718,47.333875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,750.0,1
2024-602194,2024-07-04,1.0,Vente,200000.0,2.0,,RUE DE LA CHAPINIERE,0283,49220.0,49176.0,Le Lion-d'Angers,49.0,,,49176000AK0115,,,,,,,,,,,,,0.0,1.0,Maison,90.0,5.0,S,sols,,,670.0,-0.715941,47.620743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2222.222222222222,1
2024-602195,2024-12-23,1.0,Vente,144000.0,2.0,,RUE GEORGES LEGAGNEUX,0503,49240.0,49015.0,Avrillé,49.0,,,49015000AP0028,,,105.0,48.18,,,,,,,,,1.0,2.0,Appartement,48.0,2.0,,,,,,-0.581868,47.499328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3000.0,0
2024-602196,2024-12-24,1.0,Vente,40000.0,6.0,,RUE DU COMTE DE CHAMPAGNY,0042,49360.0,49336.0,Somloire,49.0,,,49336000AE0606,,,,,,,,,,,,,0.0,1.0,Maison,44.0,1.0,S,sols,,,200.0,-0.606484,47.033659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,909.0909090909091,1
2024-602197,2024-12-30,1.0,Vente,245000.0,8.0,,RUE MARIDOR,0710,49240.0,49015.0,Avrillé,49.0,,,49015000AX0139,,,,,,,,,,,,,0.0,1.0,Maison,126.0,5.0,S,sols,,,303.0,-0.587431,47.501072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1944.4444444444443,1
2024-602199,2024-12-20,1.0,Vente,232000.0,5.0,,SQ DES FORGES,1102,49800.0,49353.0,Trélazé,49.0,,,49353000AV1414,,,,,,,,,,,,,0.0,1.0,Maison,92.0,4.0,S,sols,,,177.0,-0.470448,47.447516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2521.7391304347825,1
2024-602200,2024-12-23,1.0,Vente,145000.0,13.0,,RUE DE L ESPINE,2880,49100.0,49007.0,Angers,49.0,,,49007000BS0190,,,14.0,,24.0,,7.0,,,,,,3.0,2.0,Appartement,44.0,2.0,,,,,,-0.55171,47.472162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3295.4545454545455,0
2024-602201,2024-12-20,1.0,Vente,222350.0,33.0,,RUE SAINT ELOI,4123,49300.0,49099.0,Cholet,49.0,,,49099000BZ0155,,,,,,,,,,,,,0.0,1.0,Maison,116.0,5.0,S,sols,,,676.0,-0.896585,47.05902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1916.8103448275863,1
2024-602203,2024-12-20,1.0,Vente,415000.0,4.0,,RUE DE PRECHE,2050,49400.0,49328.0,Saumur,49.0,,,49328000AT0448,,,,,,,,,,,,,0.0,1.0,Maison,181.0,6.0,S,sols,,,164.0,-0.07702,47.256911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2292.817679558011,1
2024-602207,2024-12-23,1.0,Vente,185350.0,12.0,,RUE DE L AURIFERE,0044,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,49331000AD0805,,,,,,,,,,,,,0.0,1.0,Maison,108.0,4.0,S,sols,,,262.0,-0.862432,47.681488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1716.2037037037037,1
2024-602208,2024-12-20,1.0,Vente,130000.0,16.0,,RUE DU MOUTON,1731,49400.0,49328.0,Saumur,49.0,,,49328000BL0903,,,,,,,,,,,,,0.0,1.0,Maison,100.0,3.0,S,sols,,,165.0,-0.077632,47.251485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1300.0,1
2024-602209,2024-12-23,1.0,Vente,153000.0,23.0,,RES LE PUY GARNIER,A475,49100.0,49007.0,Angers,49.0,,,49007000CI0008,,,524.0,70.03,579.0,,,,,,,,2.0,2.0,Appartement,57.0,4.0,,,,,,-0.528846,47.470692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2684.2105263157896,0
2024-602212,2024-12-20,1.0,Vente,90000.0,7.0,,IMP DE LA BADERIE,1554,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493310770B0119,,,,,,,,,,,,,0.0,1.0,Maison,76.0,3.0,S,sols,,,128.0,-0.826675,47.676232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1184.2105263157894,1
2024-602213,2024-12-10,1.0,Vente,295000.0,4.0,,RUE DU GENERAL LECLERC,0360,49420.0,49248.0,Ombrée d'Anjou,49.0,,,49248000AE0559,,,,,,,,,,,,,0.0,1.0,Maison,205.0,5.0,S,sols,,,557.0,-1.172045,47.740022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1439.0243902439024,1
2024-602217,2024-12-27,1.0,Vente,396498.0,94.0,,RUE CHEVRE,1790,49000.0,49007.0,Angers,49.0,,,49007000CV0250,,,,,,,,,,,,,0.0,1.0,Maison,85.0,3.0,S,sols,,,157.0,-0.541666,47.45889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,4664.682352941177,1
2024-602218,2024-12-24,1.0,Vente,185000.0,29.0,,RUE LOUIS GAIN,4950,49100.0,49007.0,Angers,49.0,,,49007000BY0829,,,174.0,,83.0,51.36,,,,,,,2.0,2.0,Appartement,51.0,2.0,,,,,,-0.537719,47.468824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3627.450980392157,0
2024-602219,2024-12-20,1.0,Vente,82000.0,6.0,,AV DU HAUT D ANJOU,0067,49330.0,49205.0,Miré,49.0,,,492050000C0414,,,,,,,,,,,,,0.0,1.0,Maison,88.0,4.0,S,sols,,,518.0,-0.491771,47.757196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,931.8181818181819,1
2024-602220,2024-12-30,1.0,Vente,155300.0,37.0,,BD DU MAL FOCH,5220,49100.0,49007.0,Angers,49.0,,,49007000CZ0607,,,118.0,,119.0,,123.0,33.21,128.0,,,,4.0,2.0,Appartement,32.0,1.0,,,,,,-0.55113,47.467494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,4853.125,0
2024-602223,2024-12-20,1.0,Vente,158000.0,153.0,,RUE DE LORRAINE,2700,49300.0,49099.0,Cholet,49.0,,,49099000BL0770,,,,,,,,,,,,,0.0,1.0,Maison,62.0,3.0,S,sols,,,223.0,-0.860887,47.056395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2548.3870967741937,1
2024-602224,2024-12-30,1.0,Vente,130000.0,5248.0,,LES BAS AIREAUX,B023,49250.0,49138.0,Les Bois d'Anjou,49.0,,,49138000ZV0053,,,,,,,,,,,,,0.0,1.0,Maison,85.0,3.0,VE,vergers,PLVEN,Vergers de plein vent,959.0,-0.14232,47.472493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1529.4117647058824,1
2024-602225,2024-12-26,1.0,Vente,195000.0,22.0,,RUE FAUTRAS,0460,49250.0,49021.0,Beaufort-en-Anjou,49.0,,,49021000AX0952,,,,,,,,,,,,,0.0,1.0,Maison,84.0,5.0,S,sols,,,568.0,-0.218563,47.437892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2321.4285714285716,1
2024-602228,2024-12-20,1.0,Vente,185000.0,26.0,,RTE DE GEE,0530,49250.0,49021.0,Beaufort-en-Anjou,49.0,,,49021000ZD0307,,,,,,,,,,,,,0.0,1.0,Maison,85.0,5.0,S,sols,,,500.0,-0.217689,47.44892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2176.470588235294,1
2024-602230,2024-12-20,1.0,Vente,114000.0,35.0,,RUE DES MAUGES (ST MACAIRE,0800,49450.0,49301.0,Sèvremoine,49.0,,,49301000AD0238,,,,,,,,,,,,,0.0,1.0,Maison,59.0,2.0,S,sols,,,75.0,-0.989841,47.124067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1932.2033898305085,1
2024-602233,2024-12-31,1.0,Vente,133000.0,62.0,,ALL DE PRINCE,1367,49250.0,49021.0,Beaufort-en-Anjou,49.0,,,49021000YN0057,,,,,,,,,,,,,0.0,1.0,Maison,65.0,3.0,S,sols,,,1308.0,-0.187701,47.462563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2046.1538461538462,1
2024-602235,2024-12-23,1.0,Vente,200000.0,7.0,,RUE HERVE BAZIN,0192,49680.0,49378.0,Vivy,49.0,,,49378000AA0251,,,,,,,,,,,,,0.0,1.0,Maison,110.0,4.0,S,sols,,,628.0,-0.057072,47.324338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1818.1818181818182,1
2024-602243,2024-12-20,1.0,Vente,115000.0,590.0,,RTE DE LA GRAINE DE SAPIN,0354,49490.0,49228.0,Noyant-Villages,49.0,,,49228234AC0102,,,,,,,,,,,,,0.0,1.0,Maison,97.0,5.0,S,sols,,,797.0,0.162461,47.441427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1185.5670103092784,1
2024-602244,2024-12-17,1.0,Vente,140000.0,12.0,,RTE DE MALTRAI (DENEZE SS LUDE,0415,49490.0,49228.0,Noyant-Villages,49.0,,,49228122AB0207,,,,,,,,,,,,,0.0,1.0,Maison,87.0,4.0,S,sols,,,421.0,0.136282,47.530566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1609.1954022988505,1
2024-602247,2024-12-30,1.0,Vente,200000.0,14.0,,RUE DE L EGLISE,1280,49160.0,49180.0,Longué-Jumelles,49.0,,,49180000AK0041,,,,,,,,,,,,,0.0,1.0,Maison,116.0,5.0,AG,terrains d'agrément,,,471.0,-0.112399,47.378384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1724.1379310344828,1
2024-602248,2024-12-17,1.0,Vente,130000.0,333.0,,RTE DE PARNAY,0457,49490.0,49228.0,Noyant-Villages,49.0,,,492281500A0378,,,,,,,,,,,,,0.0,1.0,Maison,134.0,4.0,S,sols,,,2622.0,0.042835,47.60461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,970.1492537313433,1
2024-602249,2024-12-27,1.0,Vente,155000.0,3.0,,RUE SAINT SAMSON,7345,49100.0,49007.0,Angers,49.0,,,49007000BM0648,,,3.0,51.41,,,,,,,,,1.0,2.0,Appartement,51.0,2.0,,,,,,-0.543553,47.476625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3039.2156862745096,0
2024-602251,2024-12-30,1.0,Vente,230000.0,106.0,,RTE DE LA PETITE VARENNE,0724,49250.0,49050.0,Brissac Loire Aubance,49.0,,,49050317ZR0096,,,,,,,,,,,,,0.0,1.0,Maison,68.0,3.0,S,sols,,,500.0,-0.336315,47.384591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3382.3529411764707,1
2024-602253,2024-12-18,1.0,Vente,350000.0,7.0,,GRAND CLAYE,B094,49610.0,49223.0,Mûrs-Erigné,49.0,,,49223000ZV0355,,,,,,,,,,,,,0.0,1.0,Maison,135.0,5.0,S,sols,,,572.0,-0.537526,47.388531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2592.5925925925926,1
2024-602255,2024-12-23,1.0,Vente,110600.0,5.0,,RUE JEAN JOUANNEAU,0680,49250.0,49021.0,Beaufort-en-Anjou,49.0,,,49021000AX0227,,,,,,,,,,,,,0.0,1.0,Maison,64.0,3.0,S,sols,,,68.0,-0.215437,47.440786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1728.125,1
2024-602256,2024-12-20,1.0,Vente,315000.0,30.0,,RUE HANNELOUP,3820,49100.0,49007.0,Angers,49.0,,,49007000CZ0022,,,48.0,72.0,58.0,,,,,,,,2.0,2.0,Appartement,65.0,3.0,,,,,,-0.547472,47.468224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,4846.153846153846,0
2024-602258,2024-12-23,1.0,Vente,322000.0,5321.0,,LA RIVIERE,E132,49370.0,49183.0,Val d'Erdre-Auxence,49.0,,,491833760A0147,,,,,,,,,,,,,0.0,1.0,Maison,140.0,5.0,S,sols,,,1140.0,-0.934081,47.477201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2300.0,1
2024-602259,2024-12-18,1.0,Vente,237000.0,119.0,,RUE ERIC TABARLY,0369,49800.0,49353.0,Trélazé,49.0,,,49353000AN1554,,,,,,,,,,,,,0.0,1.0,Maison,106.0,5.0,AB,terrains a bâtir,,,228.0,-0.462285,47.455046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2235.8490566037735,1
2024-602262,2024-12-19,1.0,Vente,152380.0,20.0,,RUE D EPLUCHARD,2840,49000.0,49007.0,Angers,49.0,,,49007000CX0837,,,15.0,88.61,32.0,,,,,,,,2.0,2.0,Appartement,88.0,5.0,,,,,,-0.550862,47.454865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1731.590909090909,0
2024-602265,2024-12-19,1.0,Vente,151000.0,63.0,,RUE DU BON REPOS,1040,49000.0,49007.0,Angers,49.0,,,49007000CW0339,,,314.0,66.45,323.0,,,,,,,,2.0,2.0,Appartement,60.0,3.0,,,,,,-0.545253,47.45383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2516.6666666666665,0
2024-602268,2024-12-18,1.0,Vente,237000.0,121.0,,RUE ERIC TABARLY,0369,49800.0,49353.0,Trélazé,49.0,,,49353000AN1555,,,,,,,,,,,,,0.0,1.0,Maison,106.0,5.0,AB,terrains a bâtir,,,227.0,-0.462253,47.455122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2235.8490566037735,1
2024-602269,2024-12-19,1.0,Vente,233000.0,2.0,,COUR DE LA GUERCHE,0067,49170.0,49329.0,Savennières,49.0,,,493290000C0536,,,,,,,,,,,,,0.0,1.0,Maison,140.0,4.0,S,sols,,,200.0,-0.659601,47.381783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1664.2857142857142,1
2024-602270,2024-12-19,1.0,Vente,115000.0,12.0,,RUE PIERRE BROSSOLETTE,6195,49000.0,49007.0,Angers,49.0,,,49007000DO0408,,,145.0,51.33,97.0,,,,,,,,2.0,2.0,Appartement,51.0,2.0,,,,,,-0.557483,47.44912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2254.901960784314,0
2024-602272,2024-12-19,1.0,Vente,470000.0,38.0,,RUE DE CHAMPIGNE,0010,49460.0,49135.0,Feneu,49.0,,,49135000AC0070,,,,,,,,,,,,,0.0,1.0,Maison,150.0,4.0,S,sols,,,789.0,-0.592949,47.573537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3133.3333333333335,1
2024-602273,2024-12-17,1.0,Vente,216430.0,31.0,,RUE DES CORDELLES,0140,49124.0,49267.0,Saint-Barthélemy-d'Anjou,49.0,,,49267000AO0682,,,,,,,,,,,,,0.0,1.0,Maison,83.0,4.0,S,sols,,,440.0,-0.511781,47.466259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2607.590361445783,1
2024-602274,2024-12-18,1.0,Vente,199000.0,69.0,,RUE ST NICOLAS,7330,49100.0,49007.0,Angers,49.0,,,49007000HI0193,,,82.0,,,,,,,,,,1.0,2.0,Appartement,93.0,4.0,,,,,,-0.565768,47.47402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2139.7849462365593,0
2024-602279,2024-12-26,1.0,Vente,75000.0,8.0,,CHE DE LA CRX DE CHASLES,0035,49610.0,49167.0,Les Garennes sur Loire,49.0,,,49167000AK0296,,,,,,,,,,,,,0.0,1.0,Maison,49.0,2.0,S,sols,,,100.0,-0.491677,47.403845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1530.6122448979593,1
2024-602280,2024-12-10,1.0,Vente,250000.0,3131.0,,RTE DE BAUGE - CLEFS,9483,49150.0,49018.0,Baugé-en-Anjou,49.0,,,490183030A0636,,,,,,,,,,,,,0.0,1.0,Maison,100.0,4.0,S,sols,,,1390.0,-0.092585,47.57803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2500.0,1
2024-602282,2024-12-23,1.0,Vente,36000.0,453.0,,RTE DES CARRIERES,0628,49490.0,49228.0,Noyant-Villages,49.0,,,492282020A0329,,,,,,,,,,,,,0.0,1.0,Maison,29.0,1.0,S,sols,,,510.0,0.125639,47.492749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1241.3793103448277,1
2024-602284,2024-12-23,1.0,Vente,67500.0,9.0,,RUE BEAUREPAIRE,0190,49400.0,49328.0,Saumur,49.0,,,49328000AO0122,,,1.0,,16.0,64.15,17.0,,,,,,3.0,2.0,Appartement,64.0,3.0,,,,,,-0.07969,47.259422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1054.6875,0
2024-602287,2024-12-23,1.0,Vente,148000.0,6.0,,RUE SAINT HUBERT,1490,49310.0,49373.0,Lys-Haut-Layon,49.0,,,49373000AH0030,,,,,,,,,,,,,0.0,1.0,Maison,109.0,5.0,S,sols,,,678.0,-0.537673,47.138898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1357.7981651376147,1
2024-602289,2024-12-20,1.0,Vente,138000.0,42.0,,RUE DE LA CROIX BARON (BOTZ),0414,49110.0,49244.0,Mauges-sur-Loire,49.0,,,492440340C0619,,,,,,,,,,,,,0.0,1.0,Maison,81.0,5.0,S,sols,,,630.0,-1.005163,47.304321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1703.7037037037037,1
2024-602290,2024-12-19,1.0,Vente,180000.0,50.0,,CHE DE LA QUEUE DE MORUE,0102,49170.0,49266.0,Saint-Augustin-des-Bois,49.0,,,492660000A0960,,,,,,,,,,,,,0.0,1.0,Maison,80.0,4.0,S,sols,,,500.0,-0.792633,47.453707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2250.0,1
2024-602291,2024-12-27,1.0,Vente,100961.0,1.0,,RUE DU BAC,0576,49570.0,49244.0,Mauges-sur-Loire,49.0,,,49244212AL0685,,,,,,,,,,,,,0.0,1.0,Maison,45.0,2.0,S,sols,,,56.0,-0.860239,47.391217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2243.5777777777776,1
2024-602296,2024-12-23,1.0,Vente,91000.0,7.0,,RUE DES DOC M ET J CANONNE,2521,49100.0,49007.0,Angers,49.0,,,49007000DI0210,,,3.0,14.13,,,,,,,,,1.0,2.0,Appartement,14.0,1.0,,,,,,-0.558924,47.465741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,6500.0,0
2024-602298,2024-12-09,1.0,Vente,118000.0,5687.0,,LES BOISTEUX (LIRE),C283,49530.0,49069.0,Orée d'Anjou,49.0,,,490691770A0485,,,,,,,,,,,,,0.0,1.0,Maison,70.0,2.0,S,sols,,,185.0,-1.148531,47.365753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1685.7142857142858,1
2024-602302,2024-12-10,1.0,Vente,50000.0,38.0,,RTE DE SOUCELLES,0064,49125.0,49048.0,Briollay,49.0,,,49048000AM0024,,,23.0,32.89,,,,,,,,,1.0,2.0,Appartement,33.0,1.0,,,,,,-0.486338,47.571685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1515.1515151515152,0
2024-602304,2024-12-19,1.0,Vente,180000.0,4.0,,RUE DES NOISETIERS,0087,49340.0,49371.0,Vezins,49.0,,,49371000AI0084,,,,,,,,,,,,,0.0,1.0,Maison,72.0,3.0,S,sols,,,473.0,-0.717675,47.120351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2500.0,1
2024-602305,2024-12-18,1.0,Vente,138400.0,37.0,,AV PIERRE MENDES FRANCE,0958,49240.0,49015.0,Avrillé,49.0,,,49015000AZ0501,,,133.0,37.18,,,,,,,,,1.0,2.0,Appartement,37.0,2.0,,,,,,-0.579939,47.494808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3740.5405405405404,0
2024-602308,2024-12-12,1.0,Vente,210000.0,11.0,,SQ FRANCOISE DOLTO,3198,49000.0,49007.0,Angers,49.0,,,49007000CO0527,,,18.0,79.76,33.0,,,,,,,,2.0,1.0,Maison,81.0,4.0,,,,,,-0.530156,47.450706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2592.5925925925926,1
2024-602309,2024-12-23,1.0,Vente,135000.0,3.0,,RUE DES SORINIERES,1104,49520.0,49248.0,Ombrée d'Anjou,49.0,,,49248103AE0135,,,,,,,,,,,,,0.0,1.0,Maison,80.0,4.0,S,sols,,,637.0,-0.99579,47.710599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1687.5,1
2024-602312,2024-12-20,1.0,Vente,157000.0,13.0,,IMP BELLE VUE,0040,49340.0,49355.0,Trémentines,49.0,,,49355000AC0372,,,,,,,,,,,,,0.0,1.0,Maison,117.0,6.0,S,sols,,,278.0,-0.791888,47.119317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1341.8803418803418,1
2024-602315,2024-12-17,3.0,Vente,40000.0,23.0,,RUE DU ROQUET,0740,49420.0,49248.0,Ombrée d'Anjou,49.0,,,49248000AB0225,,,,,,,,,,,,,0.0,1.0,Maison,61.0,3.0,S,sols,,,137.0,-1.177816,47.738365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,655.7377049180328,1
2024-602318,2024-12-20,1.0,Vente,182500.0,1.0,,CHE DES BILLOTS,0028,49610.0,49223.0,Mûrs-Erigné,49.0,,,49223000AA0167,,,33.0,,9.0,65.76,,,,,,,2.0,2.0,Appartement,68.0,3.0,,,,,,-0.551134,47.396079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2683.823529411765,0
